relativePath,originalExt,originalBytes,jpegBytes,deltaBytes,deltaPercent,originalSize,jpegSize,quality
TROG/original/64-square-beside-star2.png,png,139054,12476,-126578,-91.03,135.79 KB,12.18 KB,85
TROG/original/65-bird-blue-flower-blue.png,png,362043,47262,-314781,-86.95,353.56 KB,46.15 KB,85
TROG/original/65-bird-blue-flower-white.png,png,384829,48480,-336349,-87.40,375.81 KB,47.34 KB,85
TROG/original/65-bird-white-flower-blue.png,png,310725,40860,-269865,-86.85,303.44 KB,39.90 KB,85
TROG/original/65-bird-white-flower-white.png,png,411697,50129,-361568,-87.82,402.05 KB,48.95 KB,85
TROG/original/66-big-blue-box.png,png,414822,35296,-379526,-91.49,405.10 KB,34.47 KB,85
TROG/original/66-big-pink-box.png,png,405226,35642,-369584,-91.20,395.73 KB,34.81 KB,85
TROG/original/66-small-blue-box.png,png,171189,14808,-156381,-91.35,167.18 KB,14.46 KB,85
TROG/original/66-small-pink-box.png,png,165528,14470,-151058,-91.26,161.65 KB,14.13 KB,85
TROG/original/69-pencil-on-red-book.png,png,119089,15932,-103157,-86.62,116.30 KB,15.56 KB,85
TROG/original/69-pencil-on-yellow-book.png,png,113293,13908,-99385,-87.72,110.64 KB,13.58 KB,85
TROG/original/69-red-book-on-pencil.png,png,114743,15639,-99104,-86.37,112.05 KB,15.27 KB,85
TROG/original/69-yellow-book-on-pencil.png,png,113495,14143,-99352,-87.54,110.83 KB,13.81 KB,85
TROG/original/7-holding.png,png,437534,51932,-385602,-88.13,427.28 KB,50.71 KB,85
TROG/original/7-jumping.png,png,345850,43432,-302418,-87.44,337.74 KB,42.41 KB,85
TROG/original/7-pushing.png,png,971106,78485,-892621,-91.92,948.35 KB,76.65 KB,85
TROG/original/7-sitting.png,png,509271,69065,-440206,-86.44,497.33 KB,67.45 KB,85
TROG/original/70-dog-chases-girl.png,png,568229,70693,-497536,-87.56,554.91 KB,69.04 KB,85
TROG/original/70-girl-chases-big-dog.png,png,480133,60847,-419286,-87.33,468.88 KB,59.42 KB,85
TROG/original/70-girl-chases-small-dog.png,png,406553,50302,-356251,-87.63,397.02 KB,49.12 KB,85
TROG/original/70-girl-chases-small-dog2.png,png,438290,58108,-380182,-86.74,428.02 KB,56.75 KB,85
TROG/original/71-blue-square-in-star.png,png,266064,23966,-242098,-90.99,259.83 KB,23.40 KB,85
TROG/original/71-blue-star-in-square.png,png,453636,41143,-412493,-90.93,443.00 KB,40.18 KB,85
TROG/original/71-star-in-blue-square.png,png,442305,46560,-395745,-89.47,431.94 KB,45.47 KB,85
TROG/original/71-yellow-square-in-star.png,png,283160,33674,-249486,-88.11,276.52 KB,32.88 KB,85
TROG/original/72-brown-dog-chase-white-horse.png,png,478101,53024,-425077,-88.91,466.90 KB,51.78 KB,85
TROG/original/72-brown-horse-chase-white-dog.png,png,457295,57894,-399401,-87.34,446.58 KB,56.54 KB,85
TROG/original/72-white-dog-chase-brown-horse.png,png,553927,63834,-490093,-88.48,540.94 KB,62.34 KB,85
TROG/original/72-white-horse-chase-brown-dog.png,png,467792,53346,-414446,-88.60,456.83 KB,52.10 KB,85
TROG/original/73-brown-ball-brown-dog.png,png,379479,38528,-340951,-89.85,370.58 KB,37.63 KB,85
TROG/original/73-brown-dog-white-ball.png,png,313248,36377,-276871,-88.39,305.91 KB,35.52 KB,85
TROG/original/73-white-dog-brown-ball.png,png,382228,45046,-337182,-88.21,373.27 KB,43.99 KB,85
TROG/original/73-white-dog-white-ball.png,png,365956,41653,-324303,-88.62,357.38 KB,40.68 KB,85
TROG/original/74-long-green-pencil.png,png,101728,9329,-92399,-90.83,99.34 KB,9.11 KB,85
TROG/original/74-long-red-pencil.png,png,104017,11733,-92284,-88.72,101.58 KB,11.46 KB,85
TROG/original/74-short-green-pencil.png,png,60976,5534,-55442,-90.92,59.55 KB,5.40 KB,85
TROG/original/74-short-red-pencil.png,png,62905,6596,-56309,-89.51,61.43 KB,6.44 KB,85
TROG/original/75-boy-before-horse.png,png,581073,75784,-505289,-86.96,567.45 KB,74.01 KB,85
TROG/original/75-boy-behind-horse.png,png,576522,79466,-497056,-86.22,563.01 KB,77.60 KB,85
TROG/original/75-boy-chases-horse.png,png,678489,90087,-588402,-86.72,662.59 KB,87.98 KB,85
TROG/original/75-girl-chases-horse.png,png,591072,77566,-513506,-86.88,577.22 KB,75.75 KB,85
TROG/original/76-hat-and-shoes.png,png,429358,56138,-373220,-86.93,419.29 KB,54.82 KB,85
TROG/original/76-hat-no-shoes.png,png,425980,49841,-376139,-88.30,416.00 KB,48.67 KB,85
TROG/original/76-no-hat-no-shoes.png,png,302336,39480,-262856,-86.94,295.25 KB,38.55 KB,85
TROG/original/76-shoes-no-hat.png,png,273357,38689,-234668,-85.85,266.95 KB,37.78 KB,85
TROG/original/77-green-book-on-pencil.png,png,99044,13292,-85752,-86.58,96.72 KB,12.98 KB,85
TROG/original/77-pencil-on-green-book.png,png,104601,13203,-91398,-87.38,102.15 KB,12.89 KB,85
TROG/original/77-pencil-on-red-book.png,png,102771,14374,-88397,-86.01,100.36 KB,14.04 KB,85
TROG/original/77-red-book-on-pencil.png,png,98610,13904,-84706,-85.90,96.30 KB,13.58 KB,85
TROG/original/78-black-cat-chase-white-cow.png,png,371863,41775,-330088,-88.77,363.15 KB,40.80 KB,85
TROG/original/78-black-cow-chase-white-cat.png,png,485762,62101,-423661,-87.22,474.38 KB,60.65 KB,85
TROG/original/78-white-cat-chase-black-cow.png,png,403889,50945,-352944,-87.39,394.42 KB,49.75 KB,85
TROG/original/78-white-cow-chase-black-cat.png,png,471047,52709,-418338,-88.81,460.01 KB,51.47 KB,85
TROG/original/79-red-circle-in-star.png,png,178978,21599,-157379,-87.93,174.78 KB,21.09 KB,85
TROG/original/79-star-below-red-circle.png,png,203836,20198,-183638,-90.09,199.06 KB,19.72 KB,85
TROG/original/79-star-beside-circle.png,png,248432,25667,-222765,-89.67,242.61 KB,25.07 KB,85
TROG/original/79-star-in-red-circle.png,png,176251,18183,-158068,-89.68,172.12 KB,17.76 KB,85
TROG/original/8-dancing.png,png,636480,90101,-546379,-85.84,621.56 KB,87.99 KB,85
TROG/original/8-drinking.png,png,196479,30503,-165976,-84.48,191.87 KB,29.79 KB,85
TROG/original/8-reading.png,png,301412,45408,-256004,-84.93,294.35 KB,44.34 KB,85
TROG/original/8-running.png,png,441343,58235,-383108,-86.81,431.00 KB,56.87 KB,85
TROG/original/80-dog-chases-small-boy.png,png,460512,57855,-402657,-87.44,449.72 KB,56.50 KB,85
TROG/original/80-dog-chases-tall-boy.png,png,488392,64168,-424224,-86.86,476.95 KB,62.66 KB,85
TROG/original/80-small-boy-chases-dog.png,png,531228,61446,-469782,-88.43,518.78 KB,60.01 KB,85
TROG/original/80-tall-boy-chases-dog.png,png,549699,63644,-486055,-88.42,536.82 KB,62.15 KB,85
TROG/original/81-horse-sheep-grass.png,png,1173272,123367,-1049905,-89.49,1.12 MB,120.48 KB,85
TROG/original/81-horse-sheep-water-barn.png,png,1191653,127219,-1064434,-89.32,1.14 MB,124.24 KB,85
TROG/original/81-horse-water-barn-sheep-grass.png,png,1208252,129134,-1079118,-89.31,1.15 MB,126.11 KB,85
TROG/original/81-sheep-water.png,png,1157712,123391,-1034321,-89.34,1.10 MB,120.50 KB,85
TROG/original/82-desk.png,png,369215,39406,-329809,-89.33,360.56 KB,38.48 KB,85
TROG/original/82-notebook-tree.png,png,396537,47667,-348870,-87.98,387.24 KB,46.55 KB,85
TROG/original/82-notebook-writing.png,png,384616,48040,-336576,-87.51,375.60 KB,46.91 KB,85
TROG/original/82-paper-tree.png,png,404146,46424,-357722,-88.51,394.67 KB,45.34 KB,85
TROG/original/83-picnic-island-rainy.png,png,1299184,127928,-1171256,-90.15,1.24 MB,124.93 KB,85
TROG/original/83-picnic-island-sunny.png,png,1202941,136898,-1066043,-88.62,1.15 MB,133.69 KB,85
TROG/original/83-picnic-park-rainy.png,png,1081161,115516,-965645,-89.32,1.03 MB,112.81 KB,85
TROG/original/83-picnic-sunny-park.png,png,966104,118952,-847152,-87.69,943.46 KB,116.16 KB,85
TROG/original/84-keys-on-couch-pillows.png,png,549272,46138,-503134,-91.60,536.40 KB,45.06 KB,85
TROG/original/84-keys-on-couch.png,png,561350,48348,-513002,-91.39,548.19 KB,47.21 KB,85
TROG/original/84-keys-under-couch-no-pillows.png,png,651073,50880,-600193,-92.19,635.81 KB,49.69 KB,85
TROG/original/84-keys-under-couch-pillows.png,png,698108,53675,-644433,-92.31,681.75 KB,52.42 KB,85
TROG/original/85-gardener-flower-hat-off.png,png,719082,84594,-634488,-88.24,702.23 KB,82.61 KB,85
TROG/original/85-gardener-flower-hat-off2.png,png,735396,83258,-652138,-88.68,718.16 KB,81.31 KB,85
TROG/original/85-gardener-flower-hat-on.png,png,1037162,130603,-906559,-87.41,1012.85 KB,127.54 KB,85
TROG/original/85-gardener-hat.png,png,760003,91073,-668930,-88.02,742.19 KB,88.94 KB,85
TROG/original/86-drop-books.png,png,581639,78400,-503239,-86.52,568.01 KB,76.56 KB,85
TROG/original/86-no-trip.png,png,640208,66989,-573219,-89.54,625.20 KB,65.42 KB,85
TROG/original/86-trip-drop-books.png,png,664184,72344,-591840,-89.11,648.62 KB,70.65 KB,85
TROG/original/86-trip-rock.png,png,548123,52730,-495393,-90.38,535.28 KB,51.49 KB,85
TROG/original/88-carry-guitar-dance.png,png,848109,101325,-746784,-88.05,828.23 KB,98.95 KB,85
TROG/original/88-carry-guitar-guy-dances.png,png,519840,62230,-457610,-88.03,507.66 KB,60.77 KB,85
TROG/original/88-play-guitar-dance.png,png,594335,77886,-516449,-86.90,580.41 KB,76.06 KB,85
TROG/original/88-play-guitars-dance.png,png,687604,82252,-605352,-88.04,671.49 KB,80.32 KB,85
TROG/original/89-hoodie-island.png,png,1066665,88392,-978273,-91.71,1.02 MB,86.32 KB,85
TROG/original/89-hoodie-snow.png,png,874833,66931,-807902,-92.35,854.33 KB,65.36 KB,85
TROG/original/89-island.png,png,1044374,86103,-958271,-91.76,1019.90 KB,84.08 KB,85
TROG/original/89-snow.png,png,858675,68787,-789888,-91.99,838.55 KB,67.17 KB,85
TROG/original/9-long.png,png,97161,11498,-85663,-88.17,94.88 KB,11.23 KB,85
TROG/original/9-short1.png,png,51285,6080,-45205,-88.14,50.08 KB,5.94 KB,85
TROG/original/9-short2.png,png,53245,5016,-48229,-90.58,52.00 KB,4.90 KB,85
TROG/original/9-short3.png,png,49587,5180,-44407,-89.55,48.42 KB,5.06 KB,85
TROG/original/90-he-plays-soccer.png,png,1116769,117174,-999595,-89.51,1.07 MB,114.43 KB,85
TROG/original/90-he-swims.png,png,825677,67659,-758018,-91.81,806.33 KB,66.07 KB,85
TROG/original/90-they-play-soccer.png,png,1171380,130944,-1040436,-88.82,1.12 MB,127.88 KB,85
TROG/original/90-they-swim.png,png,816934,70686,-746248,-91.35,797.79 KB,69.03 KB,85
TROG/original/91-book-falls.png,png,493656,55737,-437919,-88.71,482.09 KB,54.43 KB,85
TROG/original/91-stub-toe-book-falls.png,png,474282,51833,-422449,-89.07,463.17 KB,50.62 KB,85
TROG/original/91-stub-toe.png,png,452876,50678,-402198,-88.81,442.26 KB,49.49 KB,85
TROG/original/91-trip-rock.png,png,477512,54303,-423209,-88.63,466.32 KB,53.03 KB,85
TROG/original/92-read-write.png,png,1050624,94910,-955714,-90.97,1.00 MB,92.69 KB,85
TROG/original/92-they-write.png,png,1056654,96055,-960599,-90.91,1.01 MB,93.80 KB,85
TROG/original/92-throws-plane-reads.png,png,1060330,96662,-963668,-90.88,1.01 MB,94.40 KB,85
TROG/original/92-throws-plane-writes.png,png,1065428,97526,-967902,-90.85,1.02 MB,95.24 KB,85
TROG/original/93-clown-large-hat.png,png,672384,78679,-593705,-88.30,656.63 KB,76.83 KB,85
TROG/original/93-clown-small-hat.png,png,621321,72562,-548759,-88.32,606.76 KB,70.86 KB,85
TROG/original/93-duck-behind-turtle.png,png,480562,54130,-426432,-88.74,469.30 KB,52.86 KB,85
TROG/original/93-duck-on-bridge.png,png,468085,53922,-414163,-88.48,457.11 KB,52.66 KB,85
TROG/original/93-duck-turtle-on-bridge.png,png,487378,56101,-431277,-88.49,475.96 KB,54.79 KB,85
TROG/original/93-kid-large-hat.png,png,632910,76321,-556589,-87.94,618.08 KB,74.53 KB,85
TROG/original/93-kid-small-hat.png,png,615986,72162,-543824,-88.29,601.55 KB,70.47 KB,85
TROG/original/93-turtle-behind-duck.png,png,482431,51518,-430913,-89.32,471.12 KB,50.31 KB,85
TROG/original/94-girl-serves-woman-cake-no-line.png,png,840842,99907,-740935,-88.12,821.13 KB,97.57 KB,85
TROG/original/94-girl-serves-woman-cake.png,png,920586,112794,-807792,-87.75,899.01 KB,110.15 KB,85
TROG/original/94-woman-serves-girl-cake-no-line.png,png,829373,99291,-730082,-88.03,809.93 KB,96.96 KB,85
TROG/original/94-woman-serves-girl-cake.png,png,902533,107166,-795367,-88.13,881.38 KB,104.65 KB,85
TROG/original/95-boy-chase-large-dog.png,png,396680,53211,-343469,-86.59,387.38 KB,51.96 KB,85
TROG/original/95-boy-chase-small-dog.png,png,383747,45265,-338482,-88.20,374.75 KB,44.20 KB,85
TROG/original/95-large-dog-chase-boy.png,png,424238,54514,-369724,-87.15,414.29 KB,53.24 KB,85
TROG/original/95-small-dog-chase-boy.png,png,357247,42536,-314711,-88.09,348.87 KB,41.54 KB,85
TROG/original/96-short-girl-hold-backpack.png,png,453483,58279,-395204,-87.15,442.85 KB,56.91 KB,85
TROG/original/96-tall-girl-hold-backpack.png,png,445784,57059,-388725,-87.20,435.34 KB,55.72 KB,85
TROG/original/96-tall-girl-pencil.png,png,439595,56147,-383448,-87.23,429.29 KB,54.83 KB,85
TROG/original/96-tall-girl-wear-backpack.png,png,454211,55999,-398212,-87.67,443.57 KB,54.69 KB,85
TROG/original/97-broken-train-on-rug.png,png,1001247,63890,-937357,-93.62,977.78 KB,62.39 KB,85
TROG/original/97-empty-rug.png,png,995292,63008,-932284,-93.67,971.96 KB,61.53 KB,85
TROG/original/97-empty-shelf.png,png,1015456,70641,-944815,-93.04,991.66 KB,68.99 KB,85
TROG/original/97-train-on-shelf.png,png,1010068,68923,-941145,-93.18,986.39 KB,67.31 KB,85
TROG/original/98-eat-banana.png,png,356355,47622,-308733,-86.64,348.00 KB,46.51 KB,85
TROG/original/98-eat-brown-banana.png,png,357659,47749,-309910,-86.65,349.28 KB,46.63 KB,85
TROG/original/98-look-banana.png,png,371203,46876,-324327,-87.37,362.50 KB,45.78 KB,85
TROG/original/98-look-brown-banana.png,png,376302,46803,-329499,-87.56,367.48 KB,45.71 KB,85
TROG/original/99-rainy-sun.png,png,497862,52524,-445338,-89.45,486.19 KB,51.29 KB,85
TROG/original/99-rainy.png,png,476157,51309,-424848,-89.22,465.00 KB,50.11 KB,85
TROG/original/99-stormy.png,png,507990,53761,-454229,-89.42,496.08 KB,52.50 KB,85
TROG/original/99-sunny.png,png,486005,50826,-435179,-89.54,474.61 KB,49.63 KB,85
TROG/shared/1-boy.webp,webp,62906,41184,-21722,-34.53,61.43 KB,40.22 KB,85
TROG/shared/1-fork.webp,webp,31080,15278,-15802,-50.84,30.35 KB,14.92 KB,85
TROG/shared/1-knife.webp,webp,9252,8065,-1187,-12.83,9.04 KB,7.88 KB,85
TROG/shared/1-shoe.webp,webp,34548,21763,-12785,-37.01,33.74 KB,21.25 KB,85
TROG/shared/1-tree.webp,webp,72846,45104,-27742,-38.08,71.14 KB,44.05 KB,85
TROG/shared/10-boy1.webp,webp,85596,49927,-35669,-41.67,83.59 KB,48.76 KB,85
TROG/shared/10-girl1.webp,webp,74522,44012,-30510,-40.94,72.78 KB,42.98 KB,85
TROG/shared/10-girl2.webp,webp,71564,43649,-27915,-39.01,69.89 KB,42.63 KB,85
TROG/shared/10-tall.webp,webp,91012,58090,-32922,-36.17,88.88 KB,56.73 KB,85
TROG/shared/100-gray-plane-over-clouds.webp,webp,259930,116207,-143723,-55.29,253.84 KB,113.48 KB,85
TROG/shared/100-gray-plane-under-clouds.webp,webp,273596,122058,-151538,-55.39,267.18 KB,119.20 KB,85
TROG/shared/100-white-plane-over-clouds.webp,webp,243110,112864,-130246,-53.57,237.41 KB,110.22 KB,85
TROG/shared/100-white-plane-under-clouds.webp,webp,300610,124308,-176302,-58.65,293.56 KB,121.39 KB,85
TROG/shared/101-whale-above-fish-turtle.webp,webp,255564,133909,-121655,-47.60,249.57 KB,130.77 KB,85
TROG/shared/101-whale-behind-fish-turtle.webp,webp,257418,136872,-120546,-46.83,251.38 KB,133.66 KB,85
TROG/shared/101-whale-below-fish-turtle.webp,webp,254342,133073,-121269,-47.68,248.38 KB,129.95 KB,85
TROG/shared/101-whale-between-fish-turtle.webp,webp,257388,136947,-120441,-46.79,251.36 KB,133.74 KB,85
TROG/shared/102-car-into-tunnel.webp,webp,30268,67460,37192,122.88,29.56 KB,65.88 KB,85
TROG/shared/102-car-out-of-tunnel.webp,webp,29222,63769,34547,118.22,28.54 KB,62.27 KB,85
TROG/shared/102-car-truck-into-tunnel.webp,webp,30104,65968,35864,119.13,29.40 KB,64.42 KB,85
TROG/shared/102-car-truck-out-of-tunnel.webp,webp,29612,65795,36183,122.19,28.92 KB,64.25 KB,85
TROG/shared/102-truck-into-tunnel.webp,webp,54650,44138,-10512,-19.24,53.37 KB,43.10 KB,85
TROG/shared/103-homework-desk-puzzle.webp,webp,180314,103717,-76597,-42.48,176.09 KB,101.29 KB,85
TROG/shared/103-homework-desk.webp,webp,48624,42574,-6050,-12.44,47.48 KB,41.58 KB,85
TROG/shared/103-puzzle-desk.webp,webp,50582,43979,-6603,-13.05,49.40 KB,42.95 KB,85
TROG/shared/103-puzzle-floor.webp,webp,183126,108224,-74902,-40.90,178.83 KB,105.69 KB,85
TROG/shared/11-blue.webp,webp,27642,18661,-8981,-32.49,26.99 KB,18.22 KB,85
TROG/shared/11-pink.webp,webp,26650,17801,-8849,-33.20,26.03 KB,17.38 KB,85
TROG/shared/11-red.webp,webp,32354,26097,-6257,-19.34,31.60 KB,25.49 KB,85
TROG/shared/11-yellow.webp,webp,22272,17984,-4288,-19.25,21.75 KB,17.56 KB,85
TROG/shared/12-black-horse.webp,webp,64020,44212,-19808,-30.94,62.52 KB,43.18 KB,85
TROG/shared/12-brown-horse.webp,webp,78532,47424,-31108,-39.61,76.69 KB,46.31 KB,85
TROG/shared/12-grey-dog.webp,webp,52224,27792,-24432,-46.78,51.00 KB,27.14 KB,85
TROG/shared/12-yellow-dog.webp,webp,56226,28481,-27745,-49.35,54.91 KB,27.81 KB,85
TROG/shared/13-boy-running.webp,webp,54250,36496,-17754,-32.73,52.98 KB,35.64 KB,85
TROG/shared/13-cat-sitting.webp,webp,76770,43788,-32982,-42.96,74.97 KB,42.76 KB,85
TROG/shared/13-cow-walking.webp,webp,106258,67221,-39037,-36.74,103.77 KB,65.65 KB,85
TROG/shared/13-person-sitting.webp,webp,125692,69362,-56330,-44.82,122.75 KB,67.74 KB,85
TROG/shared/14-big-cup.webp,webp,56698,39522,-17176,-30.29,55.37 KB,38.60 KB,85
TROG/shared/14-blue-box.webp,webp,12502,8870,-3632,-29.05,12.21 KB,8.66 KB,85
TROG/shared/14-pink-cup.webp,webp,22380,14774,-7606,-33.99,21.86 KB,14.43 KB,85
TROG/shared/14-purple-box.webp,webp,42648,26562,-16086,-37.72,41.65 KB,25.94 KB,85
TROG/shared/15-dog-eating.webp,webp,52488,32476,-20012,-38.13,51.26 KB,31.71 KB,85
TROG/shared/15-dog-sitting.webp,webp,49960,30245,-19715,-39.46,48.79 KB,29.54 KB,85
TROG/shared/15-girl-sitting.webp,webp,47480,32633,-14847,-31.27,46.37 KB,31.87 KB,85
TROG/shared/15-girl-skipping.webp,webp,66980,44487,-22493,-33.58,65.41 KB,43.44 KB,85
TROG/shared/16-green-comb.webp,webp,22924,18980,-3944,-17.20,22.39 KB,18.54 KB,85
TROG/shared/16-purple-ball.webp,webp,53910,30564,-23346,-43.31,52.65 KB,29.85 KB,85
TROG/shared/16-red-ball.webp,webp,51954,28845,-23109,-44.48,50.74 KB,28.17 KB,85
TROG/shared/16-red-comb.webp,webp,34622,27588,-7034,-20.32,33.81 KB,26.94 KB,85
TROG/shared/17-boy-running.webp,webp,56286,35172,-21114,-37.51,54.97 KB,34.35 KB,85
TROG/shared/17-boy-sitting.webp,webp,76452,47011,-29441,-38.51,74.66 KB,45.91 KB,85
TROG/shared/17-cat-napping.webp,webp,53912,33303,-20609,-38.23,52.65 KB,32.52 KB,85
TROG/shared/17-horse-standing.webp,webp,96810,64040,-32770,-33.85,94.54 KB,62.54 KB,85
TROG/shared/18-baby-sitting.webp,webp,43542,27223,-16319,-37.48,42.52 KB,26.58 KB,85
TROG/shared/18-dog-drinking.webp,webp,74770,48926,-25844,-34.56,73.02 KB,47.78 KB,85
TROG/shared/18-dog-not-drinking.webp,webp,56328,38145,-18183,-32.28,55.01 KB,37.25 KB,85
TROG/shared/18-girl-standing.webp,webp,100336,57650,-42686,-42.54,97.98 KB,56.30 KB,85
TROG/shared/19-cat-sitting.webp,webp,51866,32744,-19122,-36.87,50.65 KB,31.98 KB,85
TROG/shared/19-girl-jumping.webp,webp,73934,43990,-29944,-40.50,72.20 KB,42.96 KB,85
TROG/shared/19-girl-not-jumping.webp,webp,62774,40798,-21976,-35.01,61.30 KB,39.84 KB,85
TROG/shared/19-horse-standing.webp,webp,87574,59072,-28502,-32.55,85.52 KB,57.69 KB,85
TROG/shared/2-bird.webp,webp,33504,21935,-11569,-34.53,32.72 KB,21.42 KB,85
TROG/shared/2-chair.webp,webp,71592,41360,-30232,-42.23,69.91 KB,40.39 KB,85
TROG/shared/2-hat.webp,webp,46428,27958,-18470,-39.78,45.34 KB,27.30 KB,85
TROG/shared/2-woman.webp,webp,158668,92215,-66453,-41.88,154.95 KB,90.05 KB,85
TROG/shared/20-dog-sitting.webp,webp,124224,65018,-59206,-47.66,121.31 KB,63.49 KB,85
TROG/shared/20-dog-standing.webp,webp,96526,59715,-36811,-38.14,94.26 KB,58.32 KB,85
TROG/shared/20-girl-standing.webp,webp,109752,64897,-44855,-40.87,107.18 KB,63.38 KB,85
TROG/shared/20-man-standing.webp,webp,80420,54375,-26045,-32.39,78.54 KB,53.10 KB,85
TROG/shared/21-boy-hold-box.webp,webp,76532,44412,-32120,-41.97,74.74 KB,43.37 KB,85
TROG/shared/21-boy-jump-box.webp,webp,62030,42755,-19275,-31.07,60.58 KB,41.75 KB,85
TROG/shared/21-boy-run.webp,webp,115206,70394,-44812,-38.90,112.51 KB,68.74 KB,85
TROG/shared/21-horse-jump-box.webp,webp,72238,51658,-20580,-28.49,70.54 KB,50.45 KB,85
TROG/shared/22-cat-on-table.webp,webp,69764,44927,-24837,-35.60,68.13 KB,43.87 KB,85
TROG/shared/22-girl-at-table.webp,webp,83528,53611,-29917,-35.82,81.57 KB,52.35 KB,85
TROG/shared/22-girl-on-table.webp,webp,75762,48864,-26898,-35.50,73.99 KB,47.72 KB,85
TROG/shared/22-girl-squatting.webp,webp,77444,48749,-28695,-37.05,75.63 KB,47.61 KB,85
TROG/shared/23-girl-kick-apple.webp,webp,73440,49215,-24225,-32.99,71.72 KB,48.06 KB,85
TROG/shared/23-horse-eat-apple.webp,webp,165812,104544,-61268,-36.95,161.93 KB,102.09 KB,85
TROG/shared/23-man-eat-apple.webp,webp,56362,35601,-20761,-36.84,55.04 KB,34.77 KB,85
TROG/shared/23-woman-eat-dinner.webp,webp,111748,74328,-37420,-33.49,109.13 KB,72.59 KB,85
TROG/shared/24-dog-carry-bag.webp,webp,73412,44838,-28574,-38.92,71.69 KB,43.79 KB,85
